external_id,source,title,description,company_name,company_website,company_logo_url,location,country_code,workplace_type,employment_type,experience_level,salary_currency,salary_min,salary_max,salary_period,apply_url,contact_email,is_active,posted_at
ext-761,LinkedIn,Computer Vision Engineer,"Develop and optimize real-time object detection and tracking algorithms for autonomous vehicles. Expertise in CUDA and C++.",NVIDIA,https://nvidia.com,https://logo.clearbit.com/nvidia.com,Santa Clara,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,195000,310000,YEARLY,https://nvidia.com/careers/ext-761,jobs@nvidia.com,TRUE,2026-08-26T06:35:00Z
ext-762,Indeed,Computer Vision Engineer,"Build and productionize deep learning models for image segmentation and depth estimation in Autopilot.",Tesla,https://tesla.com,https://logo.clearbit.com/tesla.com,Palo Alto,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,175000,265000,YEARLY,https://tesla.com/careers/ext-762,hiring@tesla.com,TRUE,2026-08-26T06:35:00Z
ext-763,Naukri,Computer Vision Engineer,"Implement SLAM and 3D reconstruction algorithms for our next-generation AR/VR headsets.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,210000,330000,YEARLY,https://meta.com/careers/ext-763,jobs@meta.com,TRUE,2026-08-26T06:35:00Z
ext-764,Wellfound,Computer Vision Engineer,"Develop facial recognition and biometric security features for mobile devices. Knowledge of CoreML required.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,170000,250000,YEARLY,https://apple.com/jobs/ext-764,hiring@apple.com,TRUE,2026-08-26T06:35:00Z
ext-765,LinkedIn,Computer Vision Engineer,"Optimize visual search and image classification models for our global search engine.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,185000,295000,YEARLY,https://google.com/careers/ext-765,jobs@google.com,TRUE,2026-08-26T06:35:00Z
ext-766,Indeed,Computer Vision Engineer,"Build computer vision pipelines for automated inventory management in fulfillment centers.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://amazon.jobs/ext-766,tech-hiring@amazon.com,TRUE,2026-08-26T06:35:00Z
ext-767,Naukri,Computer Vision Engineer,"Develop real-time perception stacks for autonomous urban driving. Focus on sensor fusion.",Waymo,https://waymo.com,https://logo.clearbit.com/waymo.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,220000,350000,YEARLY,https://waymo.com/careers/ext-767,talent@waymo.com,TRUE,2026-08-26T06:35:00Z
ext-768,Wellfound,Computer Vision Engineer,"Create advanced video analytics for smart security cameras. Proficiency in PyTorch and OpenCV.",Verkada,https://verkada.com,https://logo.clearbit.com/verkada.com,San Mateo,US,HYBRID,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://verkada.com/careers/ext-768,jobs@verkada.com,TRUE,2026-08-26T06:35:00Z
ext-769,LinkedIn,Computer Vision Engineer,"Develop automated safety features for fleet management using onboard camera data.",Samsara,https://samsara.com,https://logo.clearbit.com/samsara.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://samsara.com/careers/ext-769,jobs@samsara.com,TRUE,2026-08-26T06:35:00Z
ext-770,Indeed,Computer Vision Engineer,"Implement autonomous flight and obstacle avoidance for consumer and enterprise drones.",Skydio,https://skydio.com,https://logo.clearbit.com/skydio.com,Redwood City,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,165000,245000,YEARLY,https://skydio.com/careers/ext-770,hiring@skydio.com,TRUE,2026-08-26T06:35:00Z
ext-771,LinkedIn,DevOps Engineer,"Build and scale high-performance CI/CD pipelines using GitHub Actions and Bazel. Focus on developer productivity.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://google.com/careers/ext-771,jobs@google.com,TRUE,2026-08-26T07:39:00Z
ext-772,Indeed,DevOps Engineer,"Manage large-scale AWS infrastructure using Terraform and CloudFormation. Focus on cost and performance.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://amazon.jobs/ext-772,tech-hiring@amazon.com,TRUE,2026-08-26T07:39:00Z
ext-773,Naukri,DevOps Engineer,"Automate and manage Kubernetes clusters on Azure. Expertise in Helm charts and Service Mesh.",Microsoft,https://microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,265000,YEARLY,https://microsoft.com/careers/ext-773,jobs@microsoft.com,TRUE,2026-08-26T07:39:00Z
ext-774,Wellfound,DevOps Engineer,"Work on the core infrastructure tools for our cloud platform. Deep knowledge of Terraform and Vault required.",HashiCorp,https://hashicorp.com,https://logo.clearbit.com/hashicorp.com,Remote,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,190000,300000,YEARLY,https://hashicorp.com/careers/ext-774,jobs@hashicorp.com,TRUE,2026-08-26T07:39:00Z
ext-775,LinkedIn,DevOps Engineer,"Optimize our streaming infrastructure using Spinnaker and chaos engineering practices.",Netflix,https://netflix.com,https://logo.clearbit.com/netflix.com,Los Gatos,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,210000,320000,YEARLY,https://netflix.com/jobs/ext-775,talent@netflix.com,TRUE,2026-08-26T07:39:00Z
ext-776,Indeed,DevOps Engineer,"Build scalable CI/CD workflows for the world's largest developer platform. Focus on security and reliability.",GitHub,https://github.com,https://logo.clearbit.com/github.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://github.com/careers/ext-776,jobs@github.com,TRUE,2026-08-26T07:39:00Z
ext-777,Naukri,DevOps Engineer,"Scale and manage high-traffic cloud infrastructure for our food delivery platform. Expertise in AWS and Docker.",Zomato,https://zomato.com,https://logo.clearbit.com/zomato.com,Gurgaon,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4500000,YEARLY,https://zomato.com/careers/ext-777,hr@zomato.com,TRUE,2026-08-26T07:39:00Z
ext-778,Wellfound,DevOps Engineer,"Design and implement secure infrastructure for our global payment network. Focus on compliance and reliability.",Stripe,https://stripe.com,https://logo.clearbit.com/stripe.com,Dublin,IE,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,270000,YEARLY,https://stripe.com/jobs/ext-778,hiring@stripe.com,TRUE,2026-08-26T07:39:00Z
ext-779,LinkedIn,DevOps Engineer,"Manage massive container orchestration environments using Kubernetes and service mesh technologies.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://meta.com/careers/ext-779,jobs@meta.com,TRUE,2026-08-26T07:39:00Z
ext-780,Indeed,DevOps Engineer,"Build and maintain observability platforms using Prometheus, Grafana, and ELK stack.",Slack,https://slack.com,https://logo.clearbit.com/slack.com,San Francisco,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,230000,YEARLY,https://slack.com/careers/ext-780,hiring@slack.com,TRUE,2026-08-26T07:39:00Z
ext-781,Naukri,DevOps Engineer,"Implement CI/CD best practices and manage cloud infrastructure for our fintech ecosystem.",Razorpay,https://razorpay.com,https://logo.clearbit.com/razorpay.com,Bangalore,IN,ON_SITE,FULL_TIME,ENTRY_LEVEL,INR,1200000,2000000,YEARLY,https://razorpay.com/jobs/ext-781,recruiting@razorpay.com,TRUE,2026-08-26T07:39:00Z
ext-782,Wellfound,DevOps Engineer,"Architect scalable data infrastructure using Kubernetes and cloud-native tools.",Databricks,https://databricks.com,https://logo.clearbit.com/databricks.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,195000,310000,YEARLY,https://databricks.com/careers/ext-782,jobs@databricks.com,TRUE,2026-08-26T07:39:00Z
ext-783,LinkedIn,DevOps Engineer,"Optimize our music delivery network and backend infrastructure using Go and GCP.",Spotify,https://spotify.com,https://logo.clearbit.com/spotify.com,London,GB,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,155000,225000,YEARLY,https://spotify.com/careers/ext-783,jobs@spotify.com,TRUE,2026-08-26T07:39:00Z
ext-784,Indeed,DevOps Engineer,"Develop and manage secure cloud infrastructure for our hospitality platform. Focus on automated scaling.",Airbnb,https://airbnb.com,https://logo.clearbit.com/airbnb.com,San Francisco,US,REMOTE,FULL_TIME,MID_LEVEL,USD,165000,245000,YEARLY,https://airbnb.com/careers/ext-784,hiring@airbnb.com,TRUE,2026-08-26T07:39:00Z
ext-785,Naukri,DevOps Engineer,"Optimize logistics and delivery infrastructure using cloud-native technologies. Focus on system reliability.",Delhivery,https://delhivery.com,https://logo.clearbit.com/delhivery.com,Gurgaon,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,1800000,3000000,YEARLY,https://delhivery.com/jobs/ext-785,hiring@delhivery.com,TRUE,2026-08-26T07:39:00Z
ext-786,Wellfound,DevOps Engineer,"Join our team to build the core infrastructure for our autonomous vehicle platform. Deep knowledge of Kubernetes.",Waymo,https://waymo.com,https://logo.clearbit.com/waymo.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,220000,350000,YEARLY,https://waymo.com/careers/ext-786,talent@waymo.com,TRUE,2026-08-26T07:39:00Z
ext-787,LinkedIn,DevOps Engineer,"Build and manage global networking infrastructure for our secure access service edge platform.",Cloudflare,https://cloudflare.com,https://logo.clearbit.com/cloudflare.com,San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,185000,285000,YEARLY,https://cloudflare.com/careers/ext-787,hiring@cloudflare.com,TRUE,2026-08-26T07:39:00Z
ext-788,Indeed,DevOps Engineer,"Develop and maintain core infrastructure for our open-source observability platform.",Grafana Labs,https://grafana.com,https://logo.clearbit.com/grafana.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,150000,220000,YEARLY,https://grafana.com/careers/ext-788,jobs@grafana.com,TRUE,2026-08-26T07:39:00Z
ext-789,Naukri,DevOps Engineer,"Scale and optimize our mobile gaming infrastructure. Experience with high-concurrency systems.",Dream11,https://dream11.com,https://logo.clearbit.com/dream11.com,Mumbai,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,3000000,5000000,YEARLY,https://dream11.com/careers/ext-789,jobs@dream11.com,TRUE,2026-08-26T07:39:00Z
ext-790,Wellfound,DevOps Engineer,"Work on the core infrastructure for our AI research platform. Proficiency in Kubernetes and Slurm.",OpenAI,https://openai.com,https://logo.clearbit.com/openai.com,San Francisco,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,250000,450000,YEARLY,https://openai.com/careers/ext-790,jobs@openai.com,TRUE,2026-08-26T07:39:00Z
ext-791,LinkedIn,DevOps Engineer,"Build and scale high-performance CI/CD pipelines using GitHub Actions and Bazel. Focus on developer productivity.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://google.com/careers/ext-791,jobs@google.com,TRUE,2026-08-26T07:39:00Z
ext-792,Indeed,DevOps Engineer,"Manage large-scale AWS infrastructure using Terraform and CloudFormation. Focus on cost and performance.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://amazon.jobs/ext-792,tech-hiring@amazon.com,TRUE,2026-08-26T07:39:00Z
ext-793,Naukri,DevOps Engineer,"Automate and manage Kubernetes clusters on Azure. Expertise in Helm charts and Service Mesh.",Microsoft,https://microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,265000,YEARLY,https://microsoft.com/careers/ext-793,jobs@microsoft.com,TRUE,2026-08-26T07:39:00Z
ext-794,Wellfound,DevOps Engineer,"Work on the core infrastructure tools for our cloud platform. Deep knowledge of Terraform and Vault required.",HashiCorp,https://hashicorp.com,https://logo.clearbit.com/hashicorp.com,Remote,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,190000,300000,YEARLY,https://hashicorp.com/careers/ext-794,jobs@hashicorp.com,TRUE,2026-08-26T07:39:00Z
ext-795,LinkedIn,DevOps Engineer,"Optimize our streaming infrastructure using Spinnaker and chaos engineering practices.",Netflix,https://netflix.com,https://logo.clearbit.com/netflix.com,Los Gatos,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,210000,320000,YEARLY,https://netflix.com/jobs/ext-795,talent@netflix.com,TRUE,2026-08-26T07:39:00Z
ext-796,Indeed,DevOps Engineer,"Build scalable CI/CD workflows for the world's largest developer platform. Focus on security and reliability.",GitHub,https://github.com,https://logo.clearbit.com/github.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://github.com/careers/ext-796,jobs@github.com,TRUE,2026-08-26T07:39:00Z
ext-797,Naukri,DevOps Engineer,"Scale and manage high-traffic cloud infrastructure for our food delivery platform. Expertise in AWS and Docker.",Zomato,https://zomato.com,https://logo.clearbit.com/zomato.com,Gurgaon,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4500000,YEARLY,https://zomato.com/careers/ext-797,hr@zomato.com,TRUE,2026-08-26T07:39:00Z
ext-798,Wellfound,DevOps Engineer,"Design and implement secure infrastructure for our global payment network. Focus on compliance and reliability.",Stripe,https://stripe.com,https://logo.clearbit.com/stripe.com,Dublin,IE,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,270000,YEARLY,https://stripe.com/jobs/ext-798,hiring@stripe.com,TRUE,2026-08-26T07:39:00Z
ext-799,LinkedIn,DevOps Engineer,"Manage massive container orchestration environments using Kubernetes and service mesh technologies.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://meta.com/careers/ext-799,jobs@meta.com,TRUE,2026-08-26T07:39:00Z
ext-800,Indeed,DevOps Engineer,"Build and maintain observability platforms using Prometheus, Grafana, and ELK stack.",Slack,https://slack.com,https://logo.clearbit.com/slack.com,San Francisco,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,230000,YEARLY,https://slack.com/careers/ext-800,hiring@slack.com,TRUE,2026-08-26T07:39:00Z
ext-801,LinkedIn,DevOps Engineer,"Build and scale high-performance CI/CD pipelines using GitHub Actions and Bazel. Focus on developer productivity.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://google.com/careers/ext-801,jobs@google.com,TRUE,2026-08-26T07:39:00Z
ext-802,Indeed,DevOps Engineer,"Manage large-scale AWS infrastructure using Terraform and CloudFormation. Focus on cost and performance.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://amazon.jobs/ext-802,tech-hiring@amazon.com,TRUE,2026-08-26T07:39:00Z
ext-803,Naukri,DevOps Engineer,"Automate and manage Kubernetes clusters on Azure. Expertise in Helm charts and Service Mesh.",Microsoft,https://microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,265000,YEARLY,https://microsoft.com/careers/ext-803,jobs@microsoft.com,TRUE,2026-08-26T07:39:00Z
ext-804,Wellfound,DevOps Engineer,"Work on the core infrastructure tools for our cloud platform. Deep knowledge of Terraform and Vault required.",HashiCorp,https://hashicorp.com,https://logo.clearbit.com/hashicorp.com,Remote,US,REMOTE,FULL_TIME,SENIOR_LEVEL,USD,190000,300000,YEARLY,https://hashicorp.com/careers/ext-804,jobs@hashicorp.com,TRUE,2026-08-26T07:39:00Z
ext-805,LinkedIn,DevOps Engineer,"Optimize our streaming infrastructure using Spinnaker and chaos engineering practices.",Netflix,https://netflix.com,https://logo.clearbit.com/netflix.com,Los Gatos,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,210000,320000,YEARLY,https://netflix.com/jobs/ext-805,talent@netflix.com,TRUE,2026-08-26T07:39:00Z
ext-806,Indeed,DevOps Engineer,"Build scalable CI/CD workflows for the world's largest developer platform. Focus on security and reliability.",GitHub,https://github.com,https://logo.clearbit.com/github.com,Remote,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://github.com/careers/ext-806,jobs@github.com,TRUE,2026-08-26T07:39:00Z
ext-807,Naukri,DevOps Engineer,"Scale and manage high-traffic cloud infrastructure for our food delivery platform. Expertise in AWS and Docker.",Zomato,https://zomato.com,https://logo.clearbit.com/zomato.com,Gurgaon,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4500000,YEARLY,https://zomato.com/careers/ext-807,hr@zomato.com,TRUE,2026-08-26T07:39:00Z
ext-808,Wellfound,DevOps Engineer,"Design and implement secure infrastructure for our global payment network. Focus on compliance and reliability.",Stripe,https://stripe.com,https://logo.clearbit.com/stripe.com,Dublin,IE,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,270000,YEARLY,https://stripe.com/jobs/ext-808,hiring@stripe.com,TRUE,2026-08-26T07:39:00Z
ext-809,LinkedIn,DevOps Engineer,"Manage massive container orchestration environments using Kubernetes and service mesh technologies.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Menlo Park,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,200000,320000,YEARLY,https://meta.com/careers/ext-809,jobs@meta.com,TRUE,2026-08-26T07:39:00Z
ext-810,Indeed,DevOps Engineer,"Build and maintain observability platforms using Prometheus, Grafana, and ELK stack.",Slack,https://slack.com,https://logo.clearbit.com/slack.com,San Francisco,US,REMOTE,FULL_TIME,MID_LEVEL,USD,160000,230000,YEARLY,https://slack.com/careers/ext-810,hiring@slack.com,TRUE,2026-08-26T07:39:00Z
ext-811,LinkedIn,DevOps Engineer,"Build and scale high-performance CI/CD pipelines using GitHub Actions and Bazel. Focus on developer productivity.",Google,https://google.com,https://logo.clearbit.com/google.com,Mountain View,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://google.com/careers/ext-811,jobs@google.com,TRUE,2026-08-26T07:39:00Z
ext-812,Indeed,DevOps Engineer,"Manage large-scale AWS infrastructure using Terraform and CloudFormation. Focus on cost and performance.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://amazon.jobs/ext-812,tech-hiring@amazon.com,TRUE,2026-08-26T07:39:00Z
ext-813,Naukri,DevOps Engineer,"Automate and manage Kubernetes clusters on Azure. Expertise in Helm charts and Service Mesh.",Microsoft,https://microsoft.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,265000,YEARLY,https://microsoft.com/careers/ext-813,jobs@microsoft.com,TRUE,2026-08-26T07:39:00Z
